Index,Plaza Name,Sate,City,Geo Codes,Longitude,Latitudes,Road Width (pixels),Road Width (m),Congestion_Level,lat,lon,2023,2024
468,Guna,Madhya Pradesh,Guna,"24.620413,77.26147",24.620413,77.26147,544.0,32.54,2.981514609421586,24.620413,77.26147,3.709166765,3.301818132
469,"Gunjur Toll
Plaza",Karnataka,Bangalore,"13.4293608,77.5124912",13.4293608,77.5124912,675.0,41.8,2.336448598130841,13.4293608,77.5124912,2.221666574,2.022727251
470,"Gurapali Toll
Plaza",Odisha,Ganjam,"19.638154,85.140017",19.638154,85.140017,584.0,35.37,2.749518834204014,19.638154,85.140017,5.153333187,3.329999924
471,"Gurau (Formerly
Semra Atikaba",Uttar Pradesh,Firozabad,"26.996524,78.777334",26.996524,78.777334,731.0,45.76,2.13857998289136,26.996524,78.777334,11.3633337,10.45727253
472,"GVR BEHARI Toll
Plaza",Madhya Pradesh,Rewa,"24.742577,82.109536",24.742577,82.109536,562.0,33.82,2.871912693854107,24.742577,82.109536,1.0,1.0
473,"Hadas
Pimpalgaon Toll",Maharashtra,Aurangabad,"19.931252, 74.950029",19.931252,74.950029,719.0,44.91,2.178174689610107,19.931252,74.950029,26.46750069,25.32363701
474,"Hadwa TOLL
PLAZA",Uttar Pradesh,Lucknow,"26.137818, 82.802275",26.137818,82.802275,649.0,39.96,2.44140625,26.137818,82.802275,1.370000005,1.558181763
475,"Haladgao TOLL
PLAZA",Maharashtra,Wardha,"20.852147,78.873033",20.852147,78.873033,693.0,43.07,2.269117313365101,20.852147,78.873033,5.450833321,4.179999828
476,"Halaharvi TOLL
PLAZA",Andhra Pradesh,Halaharvi,"15.819781,77.454008",15.819781,77.454008,616.0,37.63,2.588661661920787,15.819781,77.454008,2.095000029,2.072727203
477,Haliyapur,Uttar Pradesh,Sultanpur,"26.5125810, 81.7669160",26.512581,81.766916,629.0,38.55,2.528445006321113,26.512581,81.766916,18.73750114,30.92272758
478,"Halligudi Fee
Plaza",Karnataka,Halligudi,"15.390900, 75.855100",15.3909,75.8551,654.0,40.32,2.420135527589545,15.3909,75.8551,7.726666451,7.5
479,Halol Toll Plaza,Gujarat,Halol,"22.489873, 73.465586",22.489873,73.465586,759.0,47.74,2.051702913418137,22.489873,73.465586,10.90833282,10.67272758
480,Hamirpur Km,Uttar Pradesh,Jakhedi,"25.6337,79.6940",25.6337,79.694,733.0,45.9,2.132196162046908,25.6337,79.694,2.901666641,2.957272768
481,"HANDIYA (Sujala
) Toll Plaza",Uttar Pradesh,Allahabad,"25.3788756,82.1567207",25.3788756,82.1567207,662.0,40.88,2.387774594078319,25.3788756,82.1567207,5.421666622,6.800000191
482,"Harduwani
(Damoh)Toll",Madhya Pradesh,Damoh,"23.849222,79.609670",23.849222,79.60967,713.0,44.49,2.198285337436799,23.849222,79.60967,1.479166627,1.423636317
483,Hariabara,Bihar,Araria,"26.152636,87.445216",26.152636,87.445216,699.0,43.5,2.247191011235955,26.152636,87.445216,3.738333225,4.679999828
484,Harimma,Rajasthan,Nagaur,"27.2553568,73.8398793",27.2553568,73.8398793,631.0,38.69,2.519526329050139,27.2553568,73.8398793,1.0,1.0
485,"Harpanahalli
Toll Plaza",Karnataka,Hadagali,"14.806217,75.975065",14.806217,75.975065,673.0,41.66,2.344116268166901,14.806217,75.975065,1.38166666,1.168181777
486,"Harro Toll Plaza
near Ganne",Uttar Pradesh,Prayagraj,"25.1154169,81.7543869",25.1154169,81.7543869,731.0,45.76,2.13857998289136,25.1154169,81.7543869,3.486666679,3.303636312
487,"Harsa Mansar
Toll Plaza",Punjab,Hoshiarpur,"32.061586,75.614373",32.061586,75.614373,675.0,41.8,2.336448598130841,32.061586,75.614373,3.785000086,4.182727337
488,"Harshili Toll
Plaza",Madhya Pradesh,Raisen,"23.018177,78.121077",23.018177,78.121077,673.0,41.66,2.344116268166901,23.018177,78.121077,10.87666702,9.081818581
489,"Harwal TOLL
PLAZA",Karnataka,Gulbarga,"17.021227,76.6828832",17.021227,76.6828832,695.0,43.22,2.261420171867933,17.021227,76.6828832,1.0,1.0
490,Hasanpur,Odisha,"Jaipur -
Keonjhar","21.14661,86.1173884",21.14661,86.1173884,731.0,45.76,2.13857998289136,21.14661,86.1173884,1.798333287,2.909090996
491,"Hathitala Toll
Plaza",Rajasthan,Barmer,"25.5646786,71.4078461",25.5646786,71.4078461,667.0,41.24,2.367424242424242,25.5646786,71.4078461,2.089999914,2.656363487
492,"Hativale Fee
Plaza",Maharashtra,Hativale,"16.611829, 73.545512",16.611829,73.545512,710.0,44.28,2.208480565371025,16.611829,73.545512,3.785000086,1.784545422
493,"Hatnoor Toll
Plaza",Maharashtra,Hatnoor,"20.1931490,75.1328630",20.193149,75.132863,701.0,43.64,2.240143369175627,20.193149,75.132863,3.895833254,2.433636427
494,"Hatta TOLL
PLAZA",Madhya Pradesh,Sagar,"24.123109,79.55156",24.123109,79.55156,678.0,42.01,2.325040688212044,24.123109,79.55156,1.024166703,1.088181853
495,"Hattargi Toll
Plaza",Karnataka,Belagavi,"16.1433,74.51696",16.1433,74.51696,631.0,38.69,2.519526329050139,16.1433,74.51696,4.616666794,5.369999886
496,Hauj Fee Plaza,Uttar Pradesh,Jaunpur,"25.675856, 82.724787",25.675856,82.724787,543.0,32.47,2.987750224081267,25.675856,82.724787,9.199999809,10.83272743
497,"Hebbalu Toll
Plaza",Karnataka,Davanagere,"14.375564,76.106875",14.375564,76.106875,753.0,47.31,2.06996481059822,14.375564,76.106875,23.75500107,18.18545532
498,Heeran Khedi,Madhya Pradesh,Rajgarh,"23.987980,76.801104",23.98798,76.801104,691.0,42.93,2.276348736626451,23.98798,76.801104,1.276666641,1.125454545
499,"HEJAMADI TOLL
PLAZA",Karnataka,Hejamadi,"13.1075003,74.7844545763",13.1075003,74.78445458,671.0,41.52,2.351834430856067,13.1075003,74.78445458,4.395833492,3.618181705
500,"Hemagudda Toll
Plaza",Karnataka,"Hemagudda
Village","15.431844,76.405685",15.431844,76.405685,669.0,41.38,2.359603586597451,15.431844,76.405685,1.50999999,1.108181834
501,"Hilalpur Fee
Plaza",Haryana,Gurugram,"28.212915, 77.124201",28.212915,77.124201,872.0,55.72,1.763046544428773,28.212915,77.124201,30.12750053,29.93909073
502,"Hindore Toll
Plaza",Rajasthan,Bikaner,"29.101064,73.853890",29.101064,73.85389,682.0,42.3,2.309468822170901,29.101064,73.85389,1.44749999,1.276363611
503,"Hingana Road
Toll Plaza",Maharashtra,Nagpur,"21.092948,78.9764186",21.092948,78.9764186,713.0,44.49,2.198285337436799,21.092948,78.9764186,17.29000092,13.72363663
504,Hingonia Toll,Rajasthan,Jaipur,"26.8509,75.9247",26.8509,75.9247,678.0,42.01,2.325040688212044,26.8509,75.9247,9.732500076,15.2318182
505,"Hirapur Toll
Plaza",Maharashtra,"Hirapur
Village","20.104946, 79.830014",20.104946,79.830014,623.0,38.13,2.555583950932788,20.104946,79.830014,1.050833344,1.294545412
506,"Hirebgewadi toll
plaza",Karnataka,Belagavi,"15.76311,74.64785",15.76311,74.64785,592.0,35.94,2.707092582566324,15.76311,74.64785,4.197500229,3.771818161
507,"Hirehalli Toll
plaza",Karnataka,Hirehalli,"14.524962,76.6644745",14.524962,76.6644745,645.0,39.68,2.458210422812193,14.524962,76.6644745,4.998333454,3.645454645
508,"Hiremannapur
Toll Plaza",Karnataka,"Hiremannap
ur","15.7729777,76.2985608",15.7729777,76.2985608,533.0,31.77,3.051571559353067,15.7729777,76.2985608,1.0,1.0
509,Hitnal,Karnataka,Koppal,"15.323649,76.303646",15.323649,76.303646,748.0,46.96,2.085070892410342,15.323649,76.303646,11.09416676,9.739090919
510,"Hitouta Toll
Plaza",Uttar Pradesh,Khutar,"28.264748, 80.250888",28.264748,80.250888,647.0,39.82,2.449779519843214,28.264748,80.250888,1.68416667,1.332727313
511,"Hiwargaon
pavasa toll plaza",Maharashtra,"Ahmadnaga
r","19.514777,74.2013655",19.514777,74.2013655,585.0,35.44,2.74423710208562,19.514777,74.2013655,6.947500229,7.904545307
512,Holgegadde,Karnataka,Dhareshwar,"14.3594475,74.4184843",14.3594475,74.4184843,660.0,40.74,2.395783421178725,14.3594475,74.4184843,4.249166489,3.797272682
513,"Hoskote Toll
Plaza",Karnataka,"Bangalore
Rural","13.059436,77.770734",13.059436,77.770734,620.0,37.92,2.569373072970195,13.059436,77.770734,16.09083366,21.12999916
514,"Hosur Road (P1)
Toll",Karnataka,Bengaluru,"12.858667,77.655833",12.858667,77.655833,730.0,45.69,2.141786249732277,12.858667,77.655833,42.33916473,39.70545578
515,"HSTL TP01-
Khadki",Gujarat,Khadki,"22.6479969,73.5197764",22.6479969,73.5197764,565.0,34.03,2.854695974878676,22.6479969,73.5197764,3.502500057,3.152727127
516,"HSTL TP03-
Galiya Danti",Gujarat,Galiya Danti,"23.3639618,73.5152351",23.3639618,73.5152351,572.0,34.52,2.815315315315315,23.3639618,73.5152351,5.114166737,4.435454369
517,"HSTL TP04-
Gajan",Gujarat,Gajan,"23.5051103,73.3033763",23.5051103,73.3033763,532.0,31.7,3.058103975535168,23.5051103,73.3033763,3.519999981,3.163636446
518,"HSTLTP02-
Gaman",Gujarat,"Gaman
Bariya na","23.0127692,73.6180402",23.0127692,73.6180402,631.0,38.69,2.519526329050139,23.0127692,73.6180402,3.11500001,2.962727308
519,,,,,,,,,,26.5605725,88.9195854,5.649166584,5.704545498
520,"Husnapur Toll
Plaza",Maharashtra,Deoli,"20.5512,78.301089",20.5512,78.301089,601.0,36.57,2.661698163428267,20.5512,78.301089,1.0,1.0
521,Ichgaon,Maharashtra,Ichgaon,"17.592193,75.591492",17.592193,75.591492,598.0,36.36,2.676659528907923,17.592193,75.591492,11.03999996,12.38636398
522,Ichoul Toll Plaza,Madhya Pradesh,Unchehra,"24.349306,80.778889",24.349306,80.778889,493.0,28.94,3.34001336005344,24.349306,80.778889,1.979166627,1.957272768
523,IDTL Toll Plaza-A,Madhya Pradesh,Indore,"22.822692,75.938208",22.822692,75.938208,699.0,43.5,2.247191011235955,22.822692,75.938208,12.69999981,14.82909107
524,IDTL Toll Plaza-B,Madhya Pradesh,Dewas,"22.959586,76.084165",22.959586,76.084165,700.0,43.57,2.243661655822302,22.959586,76.084165,9.944999695,10.51090908
525,IGI Toll Plaza,Delhi,New Delhi,"28.543853,77.115435",28.543853,77.115435,519.0,30.78,3.146633102580239,28.543853,77.115435,46.79583359,42.32545471
526,Indalwai,Telangana,Nizamabad,"18.538284,78.239718",18.538284,78.239718,578.0,34.95,2.781641168289291,18.538284,78.239718,7.053333282,7.24454546
527,"Indirapuram
Plaza DME KM",Delhi,Delhi,"28.632236,77.344611",28.632236,77.344611,771.0,48.59,2.016535591853196,28.632236,77.344611,61.90999985,62.30999756
528,"Indragarh Toll
Plaza",Rajasthan,Bundi,"25.743931, 76.168992",25.743931,76.168992,638.0,39.19,2.488181139586962,25.743931,76.168992,3.319999933,2.450000048
529,Indranagar,Rajasthan,Pali,"25.829753,73.459836",25.829753,73.459836,492.0,28.87,3.347840642785403,25.829753,73.459836,14.09416676,10.62363625
530,"Itaunja Toll
Plaza",Uttar Pradesh,Sitapur,"27.1034866,80.8814285",27.1034866,80.8814285,695.0,43.22,2.261420171867933,27.1034866,80.8814285,8.978333473,7.21454525
531,Itora Buzurg,Uttar Pradesh,Raebareilly,"25.999600,81.285787",25.9996,81.285787,665.0,41.1,2.375296912114014,25.9996,81.285787,3.06583333,2.465454578
532,"IVRCL
Chengapally",Tamil Nadu,Tiruppur,"11.012852,77.073167",11.012852,77.073167,694.0,43.14,2.265518803806072,11.012852,77.073167,8.524167061,7.71090889
533,"Jagaheri fee
plaza",Uttar Pradesh,"Muzaffarnag
ar","29.467707,77.611927",29.467707,77.611927,598.0,36.36,2.676659528907923,29.467707,77.611927,3.297499895,14.68636322
534,Jagatsukh,Himachal Pradesh,Manali,"32.196130, 77.203707",32.19613,77.203707,550.0,32.97,2.943773918163085,32.19613,77.203707,1.37833333,1.305454493
535,"Jagjitpura Toll
Plaza",Punjab,Barnala,"30.4024658,75.4396511",30.4024658,75.4396511,589.0,35.72,2.723311546840959,30.4024658,75.4396511,4.479166508,3.903636456
536,"Jagtapur Patti
Toll Plaza",Uttarakhand,Jaspur,"29.244179,78.884934",29.244179,78.884934,610.0,37.21,2.617115938236064,29.244179,78.884934,18.76749992,16.70000076
537,"Jagtara TOLL
PLAZA",Chhattisgarh,Kanker,"20.6046999,81.4195136",20.6046999,81.4195136,593.0,36.01,2.701972439881113,20.6046999,81.4195136,2.433333397,1.350909114
538,Jaitpur Toll Plaza,Rajasthan,Bikaner,"28.884747, 74.028325",28.884747,74.028325,590.0,35.8,2.717391304347826,28.884747,74.028325,1.456666708,11.72818184
539,Jaitpur Toll Plaza,Madhya Pradesh,Seoni,"22.548497,79.600413",22.548497,79.600413,825.0,52.4,1.872659176029963,22.548497,79.600413,1.790000081,2.296363592
540,"Jajirakallu Toll
Plaza",Karnataka,Jajirakallu,"14.981630, 76.834694",14.98163,76.834694,571.0,34.45,2.820874471086036,14.98163,76.834694,11.12833309,8.358181953
541,"Jaladhulagori
toll plaza",West Bengal,Howrah,"22.573188,88.181679",22.573188,88.181679,893.0,57.21,1.717917883525167,22.573188,88.181679,29.59749985,29.25272751
542,Jaloli Fee Plaza,Haryana,Jaloli,"30.5859671,76.9452524",30.5859671,76.9452524,554.0,33.25,2.91970802919708,30.5859671,76.9452524,19.7891674,17.83909035
543,Jamli Toll Pllaza,Madhya Pradesh,Barwani,"21.75667,75.156824",21.75667,75.156824,567.0,34.17,2.843332385555871,21.75667,75.156824,5.78666687,5.300000191
544,"Jamnagar
Bypass-Vadinar",Gujarat,Jamnagar,"22.4271343,69.9139827",22.4271343,69.9139827,567.0,34.17,2.843332385555871,22.4271343,69.9139827,7.083333492,8.57454586
545,"Jamudihi Toll
Plaza",Odisha,Sundargarh,"21.991807, 85.119236",21.991807,85.119236,717.0,44.77,2.184837229626392,21.991807,85.119236,11.93499947,14.23636341
546,"Janasanpur Toll
Plaza",Odisha,Janasanpur,"21.448549,85.373375",21.448549,85.373375,593.0,36.01,2.701972439881113,21.448549,85.373375,7.130833149,7.637272835
547,"Jasnathnagar
Toll Plaza",Rajasthan,Jodhpur,"26.6175741,72.9777825",26.6175741,72.9777825,760.0,47.81,2.048760499897562,26.6175741,72.9777825,1.0,1.0
548,"Jaswadi Toll
Plaza",Madhya Pradesh,Khandwa,"21.787500,76.444167",21.7875,76.444167,560.0,33.67,2.884338044418806,21.7875,76.444167,1.0,1.0
549,"Jat Gangaicha
Toll Plaza",Haryana,Rewari,"28.275006,76.613363",28.275006,76.613363,596.0,36.22,2.686727565824826,28.275006,76.613363,2.400000095,2.190909147
550,"Jat Guwana Toll
Plaza",Haryana,Jat Guwana,"28.121286, 76.179413",28.121286,76.179413,543.0,32.47,2.987750224081267,28.121286,76.179413,24.20249939,22.01090813
551,Jathon Toll Plaza,Rajasthan,Jodhpur,"26.953637, 72.906977",26.953637,72.906977,905.0,58.06,1.693193362682018,26.953637,72.906977,6.647500038,11.76545429
552,"JATL Dhilwan
Toll Plaza",Punjab,Kapurthala,"31.499318,75.323065",31.499318,75.323065,669.0,41.38,2.359603586597451,31.499318,75.323065,2.340833426,2.730000019
553,"JATL Nijjerpura
Toll Plaza",Punjab,Amritsar,"31.577704,74.997072",31.577704,74.997072,595.0,36.15,2.691790040376851,31.577704,74.997072,9.528333664,9.159999847
554,Javoor Toll Plaza,Karnataka,"Javoor
Village","13.794751,75.982067",13.794751,75.982067,560.0,33.67,2.884338044418806,13.794751,75.982067,1.722499967,1.609090924
555,Jawahar Nagar,Karnataka,Kalaburagi,"17.1287679,77.3493783",17.1287679,77.3493783,574.0,34.66,2.804262478968031,17.1287679,77.3493783,1.408333302,1.170909166
556,,,,,,,,,,18.212011,80.0284,2.790833235,2.155454636
557,"Jellipalli Toll
Plaza",Andhra Pradesh,Anantpur,"14.168867,78.144507",14.168867,78.144507,589.0,35.72,2.723311546840959,14.168867,78.144507,1.0,1.0
558,Jetpur Toll Plaza,Rajasthan,Bikaner,"28.886175, 74.019717",28.886175,74.019717,556.0,33.39,2.907822041291073,28.886175,74.019717,1.266666651,1.801818132
559,Jewar Toll Plaza,Uttar Pradesh,Jewar,"28.114650,77.575418",28.11465,77.575418,597.0,36.29,2.681684097613301,28.11465,77.575418,17.04166603,19.38272667
560,"Jhalmala Toll
Plaza",Chhattisgarh,Raigarh,"21.817222, 83.434444",21.817222,83.434444,606.0,36.93,2.636435539151068,21.817222,83.434444,3.480833292,2.722727299
561,Jharoti Toll Plaza,Haryana,Sonipat,"28.922500, 76.952480",28.9225,76.95248,560.0,33.67,2.884338044418806,28.9225,76.95248,3.324166775,6.071818352
562,"Jharpokharia
Toll Plaza",Odisha,"Jharpokhari
a","22.180518, 86.636253",22.180518,86.636253,673.0,41.66,2.344116268166901,22.180518,86.636253,4.638333321,6.329999924
563,Jhiriya Toll Plaza,Madhya Pradesh,Rewa,"24.5702,81.4111",24.5702,81.4111,656.0,40.46,2.41196333815726,24.5702,81.4111,2.63499999,2.357272625
564,"Jindpur Toll
Plaza",Uttar Pradesh,Raebareli,"25.859513,80.684572",25.859513,80.684572,668.0,41.31,2.363507445048452,25.859513,80.684572,2.49333334,2.648181915
565,Jiwana Toll plaza,Uttar Pradesh,Baghpat,"29.165072,77.276193",29.165072,77.276193,599.0,36.43,2.671653753673524,29.165072,77.276193,5.954999924,4.979090691
566,"Jodi
Dharmapuram",Andhra Pradesh,"Jodi
Dharmapura","14.987394,77.915283",14.987394,77.915283,704.0,43.85,2.229654403567447,14.987394,77.915283,2.698333263,1.0
567,"Jogipur Toll
Plaza",Madhya Pradesh,Biaora,"24.0875232,76.9848838",24.0875232,76.9848838,720.0,44.98,2.174858634188778,24.0875232,76.9848838,6.105000019,4.380908966
568,Jognihai,Madhya Pradesh,Rewa,"24.5488779,81.4031647",24.5488779,81.4031647,504.0,29.72,3.255208333333333,24.5488779,81.4031647,2.086666584,1.960909128
569,"Johariya Sheikh
Toll Plaza",Madhya Pradesh,Sagar,"23.797401,78.545475",23.797401,78.545475,605.0,36.86,2.641310089804543,23.797401,78.545475,2.390833378,2.25999999
570,"Jojro Ka Kheda
Toll Plaza",Rajasthan,Chittaurgarh,"25.082922,74.624379",25.082922,74.624379,570.0,34.38,2.826455624646693,25.082922,74.624379,25.27666664,21.39818192
571,"Jorwara Toll
Plaza",Uttar Pradesh,Jorwara,"25.246369,81.2754626",25.246369,81.2754626,651.0,40.11,2.432498175626368,25.246369,81.2754626,3.412499905,2.227272749
572,Joya Toll Plaza,Uttar Pradesh,Amroha,"28.836176,78.420749",28.836176,78.420749,772.0,48.66,2.013693113169553,28.836176,78.420749,21.72166634,18.7863636
573,"Julwaniya Toll
Plaza",Madhya Pradesh,Julwaniya,"21.856536,75.221664",21.856536,75.221664,644.0,39.61,2.462447672986949,21.856536,75.221664,1.545833349,1.529090881
574,Jungawani,Madhya Pradesh,Chhindwara,"22.377885,79.151005",22.377885,79.151005,630.0,38.62,2.523977788995457,22.377885,79.151005,1.024166703,1.662727237
575,"K N Huindy TOLL
PLAZA",Karnataka,Ramanagara,"12.9194122,77.4686378",12.9194122,77.4686378,666.0,41.17,2.371354043158644,12.9194122,77.4686378,9.038332939,8.941818237
576,Kabbur plaza,Karnataka,Chikodi,"16.359437,74.701976",16.359437,74.701976,608.0,37.07,2.626740215392698,16.359437,74.701976,1.0,1.098181844
577,"Kachnaria TOLL
PLAZA",Madhya Pradesh,Rajgarh,"23.863596,76.92223",23.863596,76.92223,667.0,41.24,2.367424242424242,23.863596,76.92223,1.649999976,1.779090881
578,,,,,,,,,,12.958304,76.623563,7.461666584,5.373636246
579,"Kadaligarh Toll
Plaza",Odisha,Sambalpur,"20.958433,84.313559",20.958433,84.313559,666.0,41.17,2.371354043158644,20.958433,84.313559,1.0,1.962727308
580,"Kadathanamale
Toll Plaza",Karnataka,Bangalore,"13.2123515,77.5535138",13.2123515,77.5535138,724.0,45.27,2.161227577263886,13.2123515,77.5535138,7.426666737,7.485454559
581,"Kadisahena Toll
Plaza",Rajasthan,Gulabpura,"25.634583,15.002951",25.634583,75.002951,587.0,35.58,2.733734281027884,25.634583,75.002951,1.619166613,1.475454569
582,"Kadthal Toll
Plaza",Telangana,Kadthal,"16.970404, 78.507550",16.970404,78.50755,604.0,36.78,2.646903123345686,16.970404,78.50755,2.099999905,2.355454445
583,"Kaichachkoot
Toll Plaza",Jammu & Kashmir,Pulwama,"33.874607,75.043232",33.874607,75.043232,656.0,40.46,2.41196333815726,33.874607,75.043232,7.424166679,4.534545422
584,,,,,,,,,,26.6307103,71.2056009,1.0,1.0
585,Kaithi plaza,Uttar Pradesh,Varanasi,"25.494937, 83.147623",25.494937,83.147623,523.0,31.06,3.119151590767311,25.494937,83.147623,17.8516674,17.4672718
586,Kakrahi Km 280,Uttar Pradesh,Etawah,"26.7938,79.3264",26.7938,79.3264,597.0,36.29,2.681684097613301,26.7938,79.3264,15.10499954,11.9118185
587,Kala Tibba Toll Plaza,Punjab,Abohar,"30.104916776669047,74.26
080263456376",30.10491678,74.26,524.0,31.13,3.112356053532525,30.10491678,74.26,5.466666698,5.065454483
588,,,,,,,,,,30.2660156,76.1468553,8.241666794,6.75363636
589,"Kalaparru Toll
Plaza",Andhra Pradesh,"West
Godavari","16.676408,81.022129",16.676408,81.022129,621.0,37.99,2.564760194921775,16.676408,81.022129,3.563333273,4.20727253
590,"Kalapathar Toll
Plaza",West Bengal,Kalapathar,"23.217840,86.936479",23.21784,86.936479,703.0,43.78,2.233139794551139,23.21784,86.936479,2.139166594,2.079999924
591,Kalghatgi,Karnataka,Dharwad,"15.396148,75.004123",15.396148,75.004123,596.0,36.22,2.686727565824826,15.396148,75.004123,3.611666679,2.599999905
592,"Kalinger Fee
Plaza",Haryana,Nuh,"28.023657, 77.113060",28.023657,77.11306,685.0,42.51,2.298322224775914,28.023657,77.11306,34.56000137,31.0018177
593,"Kallakudi Toll
plaza",Tamil Nadu,Kallakudi,"10.996960, 78.967090",10.99696,78.96709,762.0,47.95,2.042900919305414,10.99696,78.96709,20.61999893,26.5690918
594,"KALMORA Toll
Plaza",Madhya Pradesh,Jhabua,"23.225745, 75.034617",23.225745,75.034617,633.0,38.83,2.510670348983179,23.225745,75.034617,1.0,1.0
595,Kalyanpura Toll Plaza,Madhya Pradesh,Sironj,"24.127005,77.650435",24.127005,77.650435,701.0,43.64,2.240143369175627,24.127005,77.650435,1.104166627,1.0
596,Kamkole,Telangana,Bidar,"17.6457252,77.8198176",17.6457252,77.8198176,664.0,41.02,2.379819133745835,17.6457252,77.8198176,16.67333412,11.02545452
597,"KAMPTEE
KANHAN",Maharashtra,Nagpur,"21.244457,79.2490091",21.244457,79.2490091,624.0,38.2,2.551020408163265,21.244457,79.2490091,8.36416626,5.873636246
598,"Kamthana Toll
Plaza",Karnataka,Bidar,"17.845891,77.448414",17.845891,77.448414,637.0,39.12,2.492522432701894,17.845891,77.448414,3.331666708,2.25818181
